10 964 257.369 744.945
15 98 73.6304 0
15 71 53.632 0
14 758 442.231 310.093
15 83 59.9951 0
13 956 562.781 391.762
13 845 233.138 627.277
15 924 699.034 150.962
15 896 145.443 665.196
12 879 382.788 487.578
19 1027 545.76 383.248
7 2178 466.764 1683.47
3 1152 699.379 428.465
13 887 494.941 405.482
10 934 705.28 249.697
15 75 59.0861 0
12 854 601.037 248.498
15 965 337.245 514.924
15 81 58.1771 0
15 934 609.042 252.292
15 106 66.3583 0
18 1067 335.805 634.132
15 971 107.264 759.633
15 62 48.1779 0
13 952 524.561 423.774
13 923 283.779 645.569
15 67 52.723 0
13 938 409.903 504.565
22 493 0 257.585
2 1045 634.067 419.02
18 1007 596.987 308.936
10 1021 617.685 394.749
15 82 64.5402 0
22 1240 437.144 537.117
5 1052 783.218 245.357
14 793 414.434 382.564
9 949 298.494 644.769
14 767 388.321 364.446
1 1989 1380.26 584.265
13 904 217.851 670.721
13 950 450.989 477.127
15 92 65.4492 0
14 745 533.205 199.296
15 804 246.344 478.39
15 68 49.0869 0
15 95 74.5394 0
15 61 47.2689 36.5341
15 73 53.632 0
15 1006 266.342 617.633
14 718 352.1 373.505
13 965 289.512 657.764
14 1379 765.692 622.276
15 80 56.3591 0
15 791 343.609 379.127
13 1642 661.196 972.546
15 93 66.3583 0
15 945 679.945 172.331
15 59 46.3599 0
19 1065 737.01 246.096
23 992 450.433 307.232
15 89 65.4492 0
23 1769 465.656 1056.67
15 107 69.0853 0
5 972 478.579 506.163
14 1612 608.174 1013.2
18 1124 580.108 442.438
18 1125 554.345 452.707
15 69 53.632 0
8 1004 433.917 641.408
13 963 754.833 210.363
2 1050 711.973 343.679
15 87 63.6312 0
15 64 48.1779 0
14 1549 596.381 937.944
10 952 356.704 616.471
15 76 56.3591 0
15 90 57.2681 0
14 794 162.573 631.335
12 913 196.083 717.239
15 903 160.896 656.235
6 1165 351.416 801.429
15 77 55.4501 0
14 1603 885.305 723.318
15 100 73.6304 0
8 1127 297.243 900.282
10 981 339.546 659.986
18 2034 1176.21 746.24
15 71 54.541 35.1555
15 71 54.541 0
12 882 671.797 207.202
15 735 278.159 374.302
15 70 53.632 0
15 906 258.161 563.866
15 64 49.996 0
15 86 64.5402 0
15 887 423.602 348.797
13 953 272.313 676.057
21 1115 167.723 864.478
1 1925 935.47 968.029
12 837 346.129 493.373
14 579 286.398 298.943
15 78 59.0861 0
6 1061 221.739 848.572
12 836 219.101 628.127
17 840 132.989 667.589
23 1021 796.093 0
13 1774 708.97 1061.72
2 1164 588.622 562.478
15 95 68.1763 0
8 1036 678.593 373.288
8 1167 669.035 517.749
8 2120 1200.44 929.174
13 886 378.372 505.328
15 96 68.1763 0
15 71 55.4501 0
12 1336 548.18 764.33
15 77 58.1771 0
15 92 46.3599 0
15 76 55.4501 0
15 68 48.1779 0
15 83 56.3591 0
8 2067 1103.91 1013.54
15 64 49.0869 0
13 932 519.784 401.671
15 62 47.2689 0
15 65 0 35.1555
17 825 113.353 652.157
13 914 415.636 506.852
12 896 502.996 388.323
13 1712 1001.35 705.02
15 78 61.8132 0
12 1617 1075.05 522.353
15 71 48.1779 0
7 1072 456.134 602.37
3 1155 752.935 394.443
13 909 380.283 536.577
15 70 52.723 0
6 1045 397.942 647.059
15 86 68.1763 0
6 537 118.789 415.042
15 81 59.0861 0
15 77 57.2681 0
3 1176 843.246 317.893
15 65 51.814 0
14 1509 610.701 903.102
15 74 50.905 0
15 89 67.2673 0
12 877 456.106 423.098
15 905 663.583 168.195
15 908 679.945 133.729
12 1633 1094.65 512.21
15 69 50.905 0
15 75 59.0861 0
15 85 59.9951 0
15 90 61.8132 0
15 93 57.2681 0
2 2112 805.027 1311.76
23 983 596.398 161.171
22 1126 697.857 189.435
20 1106 206.688 838.738
14 596 267.024 322.636
15 62 47.2689 0
20 1155 646.894 420.865
14 860 607.331 235.531
15 61 48.1779 0
2 2242 1657.66 584.151
15 58 46.3599 0
15 59 46.3599 0
18 1085 350.907 640.979
14 848 350.416 502.42
15 77 57.2681 0
15 62 47.2689 0
15 68 49.996 0
13 942 500.674 434.445
15 81 63.6312 35.8448
15 883 356.335 416.351
7 1650 308.277 1313.5
13 803 197.785 600.6
15 76 49.996 0
23 721 138.801 389.831
4 815 201.112 623.968
12 836 635.138 174.601
0 1051 458.141 580.902
15 76 49.0869 0
15 66 49.0869 0
15 100 79.0845 0
22 1124 420.287 465.502
12 852 344.424 483.955
0 1069 329.234 723.638
22 1208 899.01 92.4073
9 1058 413.95 643.689
15 70 52.723 0
18 1976 994.978 874.606
12 877 692.258 168.08
12 881 251.498 638.995
13 918 608.644 301.825
15 869 105.446 664.507
15 64 47.2689 0
14 1525 424.542 1082.89
14 785 297.348 503.117
13 953 253.204 712.641
15 69 49.996 0
13 1738 542.715 1169.95
12 854 549.032 315.15
11 929 419.785 458.211
15 822 491.778 264.7
15 72 51.814 0
15 77 51.814 0
15 61 47.2689 0
22 714 546.149 0
15 985 140.898 738.954
15 96 64.5402 0
14 853 545.84 296.156
15 1732 565.409 956.09
10 920 288.975 640.301
15 121 80.9025 0
15 1688 1337.16 230.234
6 1081 613.741 462.185
5 621 439.27 190.833
8 1165 751.231 465.743
15 65 49.996 35.8448
21 1065 302.26 670.431
12 879 693.963 168.08
10 978 307.939 668.275
6 1117 330.628 793.11
15 59 46.3599 0
15 72 50.905 0
19 1110 222.969 797.622
15 67 49.996 0
12 798 515.784 284.722
12 886 701.636 160.111
14 852 510.461 353.994
14 655 238.384 422.284
14 849 417.803 420.193
13 962 652.596 305.636
15 69 50.905 0
15 67 51.814 0
13 886 588.579 302.587
15 77 50.905 0
15 63 48.1779 0
15 71 54.541 0
13 879 388.882 487.797
13 865 210.207 653.953
23 1036 90.4447 736.348
12 816 335.899 479.608
14 846 353.785 489.18
7 1834 949.957 860.793
12 743 506.406 232.559
15 71 55.4501 0
14 1195 858.35 329.604
14 822 390.848 445.976
15 65 49.0869 0
15 82 56.3591 0
15 63 49.0869 0
15 79 60.9042 0
15 939 164.532 688.633
14 1529 1195.29 320.545
15 647 153.624 445.302
13 932 453.855 461.883
6 1158 276.184 887.395
15 61 47.2689 0
15 71 50.905 0
15 1759 177.258 1388.3
15 70 46.3599 0
23 1003 535.504 231.683
14 810 470.871 363.749
15 101 71.8124 0
15 98 59.9951 0
12 1614 315.438 1289.58
15 70 52.723 0
13 965 509.274 445.877
15 91 65.4492 0
14 1593 847.4 730.983
15 99 71.8124 0
15 72 53.632 0
15 840 619.95 171.641
15 70 49.996 0
15 958 299.067 552.147
15 67 0 35.8448
23 849 221.187 444.227
15 102 68.1763 0
7 831 509.285 312.34
12 870 252.35 607.117
21 1120 189.249 839.648
19 1079 462.73 499.973
15 73 58.1771 0
0 1951 1355.26 590.86
15 64 50.905 0
15 77 60.9042 0
12 878 242.972 636.097
15 83 55.4501 0
14 1614 396.745 1220.16
3 1149 825.394 313.641
15 89 58.1771 0
15 74 59.0861 0
15 81 63.6312 0
15 78 50.905 0
15 69 50.905 0
15 67 48.1779 0
15 68 46.3599 0
15 59 46.3599 0
15 797 216.346 510.788
15 65 51.814 0
13 1475 593.356 870.413
15 80 49.0869 0
2 1105 478.255 641.947
12 776 396.429 382.527
15 653 290.886 304.681
23 1013 211.336 590.287
21 1135 901.398 135.19
15 77 59.9951 40.67
14 832 314.195 496.148
13 971 369.773 598.314
14 782 335.254 447.37
14 1480 547.525 922.613
14 888 547.525 359.568
23 972 77.0123 691.019
15 90 68.1763 37.2234
20 1611 824.764 713.077
15 75 56.3591 0
15 79 55.4501 0
15 87 63.6312 0
15 102 66.3583 0
23 1100 482.67 385.802
6 1179 818.652 355.883
15 65 48.1779 0
18 1134 263.847 765.067
13 829 347.797 468.743
21 1009 248.445 650.198
15 966 469.053 372.924
15 87 67.2673 0
15 1668 1167.18 334.321
12 826 601.037 214.447
15 77 50.905 35.1555
11 981 746.185 178.575
3 1169 928.305 226.459
13 912 222.628 682.916
23 950 556.996 174.266
15 82 59.0861 0
15 71 50.905 0
15 130 83.6296 0
23 1119 116.414 792.758
3 1974 426.348 1533.12
21 1142 432.312 606.055
15 77 59.0861 0
15 78 59.9951 0
15 868 203.62 580.41
15 92 65.4492 0
14 881 476.768 390.229
11 977 547.854 380.698
0 1055 401.526 625.715
15 70 50.905 0
15 84 61.8132 0
3 1177 647.924 490.13
12 820 587.396 226.039
15 61 48.1779 0
15 62 47.2689 0
8 756 454.944 328.216
12 786 265.138 523.077
14 826 404.326 427.162
15 1682 409.058 1084.3
5 1001 297.76 711.536
18 1073 720.471 257.59
12 838 297.535 523.802
22 1161 698.98 220.622
0 1103 251.716 839.818
15 75 53.632 0
15 68 49.996 0
15 106 83.6296 0
1 1970 1112.45 825.592
15 76 59.9951 0
15 61 48.1779 0
15 78 56.3591 0
2 1104 874.276 247.697
9 1009 622.333 398.525
15 62 47.2689 0
15 85 60.9042 0
15 75 52.723 0
15 76 55.4501 0
20 2035 675.711 1280.55
23 1030 603.562 220.602
15 62 49.0869 0
12 795 370.853 422.374
13 914 241.738 670.721
12 750 176.475 581.036
18 1069 131.479 846.366
2 2260 1324.4 930.926
12 862 653.894 196.335
15 78 60.9042 0
14 814 286.398 513.569
15 85 62.7222 42.0487
15 72 51.814 0
13 893 556.092 346.793
2 811 320.279 502.618
15 90 60.9042 0
5 963 623.037 336.23
14 786 336.096 452.945
14 833 237.541 584.647
15 740 209.983 454.953
15 52 0 35.1555
11 1020 235.684 742.754
15 920 400.877 420.487
7 1094 682.268 396.932
15 87 50.905 0
15 75 49.0869 0
12 858 553.295 307.181
15 82 58.1771 0
2 1198 849.39 354
5 777 342.965 436.191
23 944 659.978 61.4463
15 872 645.402 160.612
0 1960 1027.77 917.825
23 1110 128.055 767.575
15 66 52.723 0
4 972 210.607 764.807
12 860 460.369 396.293
6 2162 711.742 1449.41
14 1523 352.1 1198.56
15 81 58.1771 0
15 84 63.6312 0
15 972 393.605 474.943
22 1293 546.149 501.31
15 76 52.723 0
15 1608 259.979 1153.93
1 1067 601.173 449.086
5 977 681.999 313.512
15 66 47.2689 0
19 1126 500.98 521.373
5 902 240.763 685.183
0 1029 607.951 409.951
14 430 122.14 301.034
15 104 68.1763 0
8 2094 662.345 1430.74
12 905 690.553 197.06
12 842 509.816 336.16
22 1332 89.901 1019.95
15 851 176.349 587.303
23 934 180.889 530.856
23 982 690.425 91.6658
6 2157 462.286 1698.99
15 1726 395.423 1119.46
13 908 360.218 548.01
13 948 285.69 666.148
15 867 495.414 295.03
12 852 315.438 531.771
19 993 439.407 457.174
5 1038 301.691 716.08
13 931 307.666 612.033
15 834 490.869 266.768
7 1069 455.167 594.003
1 1063 648.93 404.631
21 1139 347.106 675.029
19 2065 1565.45 409.511
22 1282 382.079 648.006
15 1741 1092.64 492.176
15 738 369.061 300.545
13 1680 953.574 710.355
14 800 404.326 398.591
15 67 52.723 0
15 78 56.3591 0
14 862 308.299 551.895
15 71 55.4501 0
2 1037 319.197 713.16
15 91 59.0861 0
15 65 51.814 0
12 1629 852.535 751.29
15 903 89.0837 713.449
14 785 491.93 282.219
15 72 49.0869 0
20 1086 742.288 246.336
15 100 79.9935 0
19 1053 194.981 774.277
12 1630 702.489 913.574
8 1081 467.369 686.48
12 882 651.337 221.692
15 1695 895.382 634.177
15 776 152.715 527.332
14 1551 434.65 1112.15
15 1618 533.593 911.284
1 1987 1032.86 927.203
11 958 369.98 584.784
13 886 442.39 444.353
15 74 54.541 0
15 63 47.2689 0
15 64 47.2689 0
22 1078 790.005 0
14 858 302.402 560.258
14 791 243.438 551.199
4 904 690.514 213.041
2 1169 510.716 665.684
21 1147 870.903 196.807
14 853 525.624 323.333
13 879 633.487 245.423
12 812 242.12 566.546
14 812 607.331 205.567
15 72 54.541 0
15 67 48.1779 0
1 2032 544.989 1467.92
1 1100 342.725 741.218
4 949 276.206 672.103
13 854 525.517 335.361
15 85 59.9951 0
9 915 589.48 341.285
15 718 98.1739 569.38
13 962 226.45 737.793
14 470 219.01 236.925
15 76 51.814 0
22 1208 261.837 695.365
1 1925 505.66 1396.25
15 91 67.2673 0
15 69 52.723 0
15 68 46.3599 0
0 1087 482.528 599.159
15 81 55.4501 0
15 72 50.905 0
0 2012 1205.45 795.006
15 572 217.255 325.36
15 971 324.519 531.468
13 1766 494.941 1249.98
23 1997 563.265 1173.52
15 89 64.5402 0
22 1071 77.5396 740.414
15 64 46.3599 0
20 636 238.486 313.155
15 72 55.4501 0
15 78 59.0861 36.5341
15 76 55.4501 0
14 721 541.628 191.63
15 957 487.233 363.962
15 77 58.1771 0
0 1943 386.719 1526.94
13 914 251.293 648.618
13 920 662.151 263.715
22 1227 126.985 850.147
15 80 59.0861 0
15 106 58.1771 0
19 1064 640.918 311.267
14 1494 442.231 1045.26
15 977 288.159 576.274
12 872 212.281 654.933
12 880 310.323 567.995
22 1105 807.985 79.7013
15 80 59.0861 0
13 1758 894.334 836.115
13 934 286.646 643.283
15 83 56.3591 0
15 59 46.3599 37.2234
14 1442 1077.36 363.052
12 900 669.24 213.723
2 1197 746.597 446.886
12 1646 958.249 668.698
15 949 142.716 712.76
22 1294 533.787 480.518
14 743 500.353 233.441
15 72 55.4501 0
14 563 448.128 128.915
0 1953 738.599 1186.7
9 1058 774.396 280.804
0 1076 562.659 482.979
6 1036 612.751 410.42
15 976 289.977 570.759
15 76 49.996 0
15 978 539.047 348.108
15 77 48.1779 0
13 685 160.521 527.431
15 84 59.0861 0
15 73 49.0869 0
15 71 56.3591 0
7 1980 612.688 1323.73
7 1065 323.739 728.793
4 904 649.083 258.501
1 1075 858.685 211.388
15 93 64.5402 0
15 803 371.788 352.933
15 803 389.059 337.079
13 948 429.013 518.285
15 84 61.8132 0
11 1106 860.914 236.465
2 1222 678.43 539.772
6 1160 285.093 878.152
15 75 58.1771 0
8 1099 297.243 832.096
9 1023 346.366 682.569
11 1064 602.996 430.738
15 81 60.9042 0
12 1566 1079.31 459.323
14 787 229.96 565.832
13 915 180.587 722.55
15 80 59.9951 0
13 944 699.415 242.374
5 880 208.334 690.635
15 90 68.1763 0
20 1137 774.086 257.306
12 825 283.042 544.087
13 940 388.882 541.912
15 81 62.7222 0
15 1660 683.581 807.886
2 1221 972.741 258.017
12 865 577.166 277.477
15 89 64.5402 0
15 1711 1265.35 309.506
15 63 0 36.5341
8 1088 344.075 762.755
15 71 49.996 0
12 854 353.802 497.72
13 936 440.479 503.803
15 893 334.518 481.836
12 859 667.535 184.019
14 863 676.404 199.992
13 1691 596.223 1070.11
3 1117 238.377 876.067
15 60 47.2689 0
13 929 228.361 689.776
11 948 585.208 325.752
13 618 341.108 291.916
15 901 349.063 463.225
14 767 230.803 550.502
13 1734 600.045 1106.69
20 914 596.215 193.478
15 75 50.905 0
15 65 49.0869 35.8448
14 810 527.308 266.192
13 295 161.477 136.431
15 87 56.3591 0
6 1117 480.104 632.269
15 75 58.1771 0
15 80 61.8132 0
6 2171 600.873 1565.88
15 67 47.2689 0
11 1026 229.458 760.415
8 779 431.05 495.791
2 2073 1073.37 1018.65
15 115 89.0837 0
13 1730 586.668 1140.23
14 884 308.299 584.647
15 76 52.723 0
15 89 63.6312 0
19 1103 187.518 816.104
2 1227 255.358 971.177
14 871 239.226 636.213
15 903 372.697 453.574
12 1604 948.019 633.923
12 880 404.101 466.568
13 976 537.938 422.25
6 1147 646.408 498.236
15 937 618.132 230.923
15 97 59.0861 0
15 949 158.169 685.187
2 1207 407.923 799.853
15 77 52.723 0
23 640 500.58 0
12 816 202.903 628.127
13 970 724.258 253.807
12 823 504.701 313.701
14 867 546.682 333.785
20 2139 1673.38 378.978
12 903 575.461 325.293
15 884 293.613 494.934
12 899 260.876 648.413
4 979 756.113 225.52
15 62 46.3599 0
3 1157 326.587 817.592
7 1073 234.832 816.174
15 81 59.0861 0
20 2079 530.632 1485
20 1024 493.865 442.806
15 70 53.632 0
14 785 224.906 548.411
15 77 55.4501 0
15 113 77.2665 0
14 835 454.867 393.713
13 1781 762.477 1006.84
15 65 47.2689 0
13 954 685.083 255.331
23 1022 399.39 406.956
15 83 52.723 0
12 1626 343.572 1282.34
14 814 642.71 167.241
15 76 50.905 0
12 881 416.037 458.598
18 1127 169.679 863.481
15 65 48.1779 0
15 73 49.0869 0
15 860 269.069 505.963
13 342 183.453 155.485
3 978 305.585 654.924
3 1069 746.635 300.882
5 1026 802.872 211.734
7 1030 497.688 528.003
14 879 465.817 411.134
12 832 274.516 552.781
14 720 414.434 322.636
12 1585 1173.94 389.048
15 90 66.3583 0
15 75 49.996 0
15 949 568.136 306.749
15 94 66.3583 0
13 953 526.472 429.109
14 874 463.29 413.922
14 779 470.871 311.486
19 1143 856.424 204.269
15 102 58.1771 0
13 707 330.598 375.756
15 83 56.3591 0
14 786 245.123 548.411
19 2109 822.839 1161.42
15 72 51.814 0
13 1738 1215.38 513.712
15 73 52.723 35.1555
15 956 643.584 230.923
15 868 138.171 659.682
7 970 295.714 661.863
1 1068 434.493 632.349
11 765 540.739 195.255
12 863 485.945 372.385
14 825 481.822 358.175
15 86 67.2673 0
6 1082 640.469 437.227
2 1996 425.236 1563.58
0 1044 543.497 479.659
5 1008 295.795 735.163
14 826 626.705 215.323
15 997 313.611 543.186
15 97 65.4492 0
15 73 49.0869 0
15 76 49.996 0
12 884 705.899 176.774
3 1030 706.73 317.893
15 67 52.723 0
15 79 58.1771 0
15 69 54.541 0
15 842 463.599 275.729
15 71 51.814 0
23 808 353.719 253.844
15 771 78.1755 605.915
19 1094 611.065 370.603
15 92 61.8132 0
23 861 214.023 448.256
15 870 186.349 586.614
